Product Name,Price,Description,Rating,RAM_GB,ROM_GB,Screen_cm,Rear_Camera_MP,Front_Camera_MP,Battery_mAh,Is_5G,Price_INR,Brand
"Samsung Galaxy F06 5G (Bahama Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2,4.0,64.0,17.02,76.0,8.0,5000.0,0.0,8999.0,Samsung
"Acer Super ZX 5G (Cosmic Green,, 128 GB)","₹8,999",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display64MP Rear Camera5000 mAh Battery1 Year Manufacturer,4.1,6.0,128.0,17.02,64.0,8.0,5000.0,0.0,8999.0,Acer
"Samsung Galaxy A07 LTE (Light Violet, 64 GB)","₹8,145",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3,4.0,64.0,17.02,35.4,8.0,5000.0,0.0,8145.0,Samsung
"Samsung Galaxy A07 LTE (Black, 64 GB)","₹8,264",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2,4.0,64.0,17.02,31.8,8.0,5000.0,0.0,8264.0,Samsung
"Samsung Galaxy A07 LTE (Green, 64 GB)","₹8,106",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3,4.0,64.0,17.02,42.2,8.0,5000.0,0.0,8106.0,Samsung
"LAVA Bold N1 5G (Champagne Gold, 64 GB)","₹8,799",4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) Display13MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,4.0,4.0,64.0,17.02,13.0,8.0,5000.0,0.0,8799.0,LAVA
"OPPO A5x (Midnight Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM16.94 cm (6.67 inch) Display32MP Rear Camera | 5MP Front Camera6000 mAh Battery6s 4G Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8,4.0,64.0,16.94,32.0,5.0,6000.0,0.0,8999.0,Oppo
"OPPO A5x (Laser White, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM16.94 cm (6.67 inch) Display32MP Rear Camera | 5MP Front Camera6000 mAh Battery6s 4G Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,5.0,4.0,64.0,16.94,32.0,5.0,6000.0,0.0,8999.0,Oppo
"REDMI 9 Power (Fiery Red, 64 GB)","₹8,297",4 GB RAM | 64 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,5.0,4.0,64.0,16.59,20.6,8.0,6000.0,0.0,8297.0,Redmi
"Samsung Galaxy S24 5G Snapdragon (Onyx Black, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 12MP Front Camera4000 mAh Battery8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,5.0,8.0,256.0,15.75,50.0,12.0,4000.0,0.0,47999.0,Samsung
"Ai+ Nova 5G (Pink, 128 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,5.0,6.0,128.0,17.13,50.0,5.0,5000.0,0.0,8499.0,Ai+
"Samsung Galaxy S24 5G Snapdragon (Onyx Black, 128 GB)","₹42,999",8 GB RAM | 128 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 12MP Front Camera4000 mAh Battery8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3,8.0,128.0,15.75,50.0,12.0,4000.0,0.0,42999.0,Samsung
"realme C71 (Sea Blue, 64 GB)","₹8,160",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6300 mAh BatteryT7250 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,4.0,64.0,17.14,13.0,5.0,6300.0,0.0,8160.0,realme
"Infinix Note 12 (Force Black, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50MP + 2MP Depth + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G88 Processor1 Year on Handset and 6 Months on Accessories,4.3,4.0,64.0,17.02,39.0,16.0,5000.0,0.0,8499.0,Infinix
"realme C30s (Stripe Black, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc SC9863A/ Unisoc SC9863A1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,4.0,64.0,16.51,8.0,5.0,5000.0,0.0,8499.0,realme
"BlackZone AVIATOR (Gold, 128 GB)","₹8,999",12 GB RAM | 128 GB ROM16.0 cm (6.3 inch) Display20MP Rear Camera5000 mAh Battery1 Year Manufacture warranty,5.0,12.0,128.0,16.0,20.0,8.0,5000.0,0.0,8999.0,BlackZone
"itel S23 (Mystery White, 128 GB)","₹8,399",4 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty 1 year for handset and 6 months for accessories.,5.0,4.0,128.0,16.76,50.0,8.0,5000.0,0.0,8399.0,itel
"POCO C51 (Royal Blue, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.1,4.0,64.0,16.56,26.8,5.0,5000.0,0.0,8499.0,Poco
"Redmi Note 8 (Space Black, 32 GB)","₹8,399",3 GB RAM | 32 GB ROM16.0 cm (6.3 inch) Full HD+ Display48MP + 8MP | 13MP Front Camera4000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,5.0,3.0,32.0,16.0,19.8,13.0,4000.0,0.0,8399.0,Redmi
"Motorola E7 Power (Tahiti Blue, 64 GB)","₹8,055",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,5.0,4.0,64.0,16.54,35.8,5.0,5000.0,0.0,8055.0,Motorola
"Motorola E7 Plus (Misty Blue, 64 GB)","₹8,299",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display48MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 460 ProcessorStock Android Experience1 Year on Handset and 6 Months on Accessories,5.0,4.0,64.0,16.51,39.2,8.0,5000.0,0.0,8299.0,Motorola
"Redmi Note 7 (Onyx Black, 32 GB)","₹8,092",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display12MP + 2MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5.0,3.0,32.0,16.0,27.2,13.0,4000.0,0.0,8092.0,Redmi
"realme C11 2021 (Cool Grey, 32 GB)","₹7,499",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryOcta-core Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.1,2.0,32.0,16.51,8.0,5.0,5000.0,0.0,7499.0,realme
"REDMI 9 Power (Mighty Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,5.0,4.0,64.0,16.59,51.0,8.0,6000.0,0.0,8999.0,Redmi
"BlackZone AVIATOR (Blue, 128 GB)","₹8,999",12 GB RAM | 128 GB ROM16.0 cm (6.3 inch) Display20MP Rear Camera5000 mAh Battery1 Year Manufacture warranty,5.0,12.0,128.0,16.0,20.0,8.0,5000.0,0.0,8999.0,BlackZone
"BlackZone iONIX PRO (Gold, 128 GB)","₹8,999",12 GB RAM | 128 GB ROM16.0 cm (6.3 inch) HD Display20MP Rear Camera | 20MP Front Camera5000 mAh Battery1 Year Manufacture warranty,4.3,12.0,128.0,16.0,20.0,20.0,5000.0,0.0,8999.0,BlackZone
"BlackZone iONIX PRO (White, 128 GB)","₹8,999",12 GB RAM | 128 GB ROM16.0 cm (6.3 inch) HD Display20MP Rear Camera | 20MP Front Camera5000 mAh Battery1 Year Manufacture warranty,5.0,12.0,128.0,16.0,20.0,20.0,5000.0,0.0,8999.0,BlackZone
"realme C11 (Rich Grey, 32 GB)","₹8,999",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5.0,2.0,32.0,16.51,27.6,5.0,5000.0,0.0,8999.0,realme
"Redmi 8A (Sunset Red, 32 GB)","₹8,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display12MP Rear Camera | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,3.0,32.0,15.8,12.0,8.0,5000.0,0.0,8999.0,Redmi
"REDMI 8A Dual (Sea Blue, 32 GB)","₹8,499",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase,4.2,2.0,32.0,15.8,27.2,8.0,5000.0,0.0,8499.0,Redmi
"realme C25s (Watery Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.6,4.0,64.0,16.51,51.0,8.0,6000.0,0.0,8999.0,realme
"Redmi 6 (Gold, 32 GB)","₹8,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 mAh Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,3.0,32.0,13.84,11.8,5.0,3000.0,0.0,8999.0,Redmi
"Redmi Note 5 (Rose Gold, 64 GB)","₹8,390",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,4.0,64.0,15.21,12.0,5.0,4000.0,0.0,8390.0,Redmi
"POCO C65 (Pastel Blue, 128 GB)","₹8,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP + AI Lens + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.1,4.0,128.0,17.12,35.4,8.0,5000.0,0.0,8499.0,Poco
"A2 (Rose Gold, 64 GB)","₹8,399",4 GB RAM | 64 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.3,4.0,64.0,15.21,18.8,20.0,3010.0,0.0,8399.0,A2
"REDMI 13C (Black, 128 GB)","₹8,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,4.0,128.0,17.12,50.0,8.0,5000.0,0.0,8999.0,Redmi
"BlackZone AVIATOR (White, 128 GB)","₹8,999",12 GB RAM | 128 GB ROM16.0 cm (6.3 inch) Display20MP Rear Camera5000 mAh Battery1 Year Manufacture warranty,4.2,12.0,128.0,16.0,20.0,8.0,5000.0,0.0,8999.0,BlackZone
"itel Vision1 (Gradation Green, 32 GB)","₹5,699",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.46 cm (6.088 inch) HD+ Display8MP + 0.3MP | 5MP Front Camera4000 mAh Lithium-ion Polymer BatteryUnisoc SC9863A Octa Core Processor1 Year on Handset with 100 Days Replacement,3.7,3.0,32.0,15.46,11.0,5.0,4000.0,0.0,5699.0,itel
